stock,Date,Actual,Pred,Predlag
CSCO,2020-06-08,48.13000106811523,46.660408000000004,46.915440000000004
CSCO,2020-06-09,48.04999923706055,46.915440000000004,47.178593
CSCO,2020-06-10,47.41999816894531,47.178593,47.371871999999996
CSCO,2020-06-11,43.66999816894531,47.371871999999996,47.214596
CSCO,2020-06-12,45.06999969482421,47.214596,46.831947
CSCO,2020-06-15,45.349998474121094,46.831947,46.40668
CSCO,2020-06-16,46.47999954223633,46.40668,46.12121
CSCO,2020-06-17,46.16999816894531,46.12121,45.984085
CSCO,2020-06-18,45.83000183105469,45.984085,45.925003000000004
CSCO,2020-06-19,45.31999969482422,45.925003000000004,45.860820000000004
CSCO,2020-06-22,45.15999984741211,45.860820000000004,45.76041
CSCO,2020-06-23,45.47000122070313,45.76041,45.658146
CSCO,2020-06-24,44.75,45.658146,45.525738
CSCO,2020-06-25,45.22000122070313,45.525738,45.402985
CSCO,2020-06-26,46.31000137329102,45.402985,45.38827
CSCO,2020-06-29,46.1500015258789,45.38827,45.469840000000005
CSCO,2020-06-30,46.63999938964844,45.469840000000005,45.634766
CSCO,2020-07-01,46.06000137329102,45.634766,45.799625
CSCO,2020-07-02,45.63000106811523,45.799625,45.892918
CSCO,2020-07-06,46.41999816894531,45.892918,45.965668
CSCO,2020-07-07,45.63000106811523,45.965668,45.98695
CSCO,2020-07-08,45.81000137329102,45.98695,45.970192
CSCO,2020-07-09,46.70000076293945,45.970192,45.998146000000006
CSCO,2020-07-10,46.65999984741211,45.998146000000006,46.080902
CSCO,2020-07-13,45.93000030517578,46.080902,46.142265
CSCO,2020-07-14,46.2599983215332,46.142265,46.179516
CSCO,2020-07-15,46.4000015258789,46.179516,46.211308
CSCO,2020-07-16,45.77999877929688,46.211308,46.200638
CSCO,2020-07-17,46.75,46.200638,46.215427000000005
CSCO,2020-07-20,46.97000122070313,46.215427000000005,46.288837
CSCO,2020-07-21,47.02000045776367,46.288837,46.408108
CSCO,2020-07-22,46.9000015258789,46.408108,46.534824
CSCO,2020-07-23,47.40999984741211,46.534824,46.680040000000005
CSCO,2020-07-24,46.4000015258789,46.680040000000005,46.763107
CSCO,2020-07-27,47.18999862670898,46.763107,46.82352
CSCO,2020-07-28,46.27999877929688,46.82352,46.81992
CSCO,2020-07-29,46.709999084472656,46.81992,46.785946
CSCO,2020-07-30,46.43999862670898,46.785946,46.729735999999995
CSCO,2020-07-31,47.099998474121094,46.729735999999995,46.709656
CSCO,2020-08-03,47.15999984741211,46.709656,46.740406
CSCO,2020-08-04,47.66999816894531,46.740406,46.840828
CSCO,2020-08-05,47.33000183105469,46.840828,46.963383
CSCO,2020-08-06,47.77000045776367,46.963383,47.104473
CSCO,2020-08-07,47.43000030517578,47.104473,47.225906
CSCO,2020-08-10,47.72999954223633,47.225906,47.332706
CSCO,2020-08-11,47.18999862670898,47.332706,47.388443
CSCO,2020-08-12,48.099998474121094,47.388443,47.45577
CSCO,2020-08-13,42.72000122070313,47.45577,47.173943
CSCO,2020-08-14,42.5,47.173943,46.524640000000005
CSCO,2020-08-17,42.09000015258789,46.524640000000005,45.659366999999996
CSCO,2020-08-18,41.97999954223633,45.659366999999996,44.758244
CSCO,2020-08-19,41.86999893188477,44.758244,43.94558
CSCO,2020-08-20,42.310001373291016,43.94558,43.31573
CSCO,2020-08-21,42.25,43.31573,42.87666
CSCO,2020-08-24,42.18000030517578,42.87666,42.589806
CSCO,2020-08-25,41.959999084472656,42.589806,42.396053
CSCO,2020-08-26,42.25,42.396053,42.280215999999996
CSCO,2020-08-27,42.290000915527344,42.280215999999996,42.22616
CSCO,2020-08-28,42.20000076293945,42.22616,42.206383
CSCO,2020-08-31,42.22000122070313,42.206383,42.20358
CSCO,2020-09-01,42.02999877929688,42.20358,42.19441
CSCO,2020-09-02,42.41999816894531,42.19441,42.201687
CSCO,2020-09-03,40.95000076293945,42.201687,42.12553
CSCO,2020-09-04,40.81999969482422,42.12553,41.951409999999996
CSCO,2020-09-08,40.0,41.951409999999996,41.6663
CSCO,2020-09-09,40.13000106811523,41.6663,41.33182
CSCO,2020-09-10,39.56999969482422,41.33182,40.971413
CSCO,2020-09-11,39.88000106811523,40.971413,40.64581
CSCO,2020-09-14,40.36999893188477,40.64581,40.422207
CSCO,2020-09-15,40.599998474121094,40.422207,40.32042
CSCO,2020-09-16,40.41999816894531,40.32042,40.298527
CSCO,2020-09-17,40.36999893188477,40.298527,40.312121999999995
CSCO,2020-09-18,39.810001373291016,40.312121999999995,40.295475
CSCO,2020-09-21,39.040000915527344,40.295475,40.183871999999994
CSCO,2020-09-22,39.31999969482422,40.183871999999994,40.016296000000004
CSCO,2020-09-23,38.27999877929688,40.016296000000004,39.767406
CSCO,2020-09-24,37.849998474121094,39.767406,39.439243
CSCO,2020-09-25,38.45000076293945,39.439243,39.125652
CSCO,2020-09-28,39.13000106811523,39.125652,38.926388
CSCO,2020-09-29,39.060001373291016,38.926388,38.84415
CSCO,2020-09-30,39.38999938964844,38.84415,38.86504
CSCO,2020-10-01,38.79999923706055,38.86504,38.907084999999995
CSCO,2020-10-02,38.27000045776367,38.907084999999995,38.893883
CSCO,2020-10-05,38.56999969482422,38.893883,38.842715999999996
CSCO,2020-10-06,38.56999969482422,38.842715999999996,38.780514000000004
CSCO,2020-10-07,39.400001525878906,38.780514000000004,38.782818
CSCO,2020-10-08,39.790000915527344,38.782818,38.881992
CSCO,2020-10-09,39.849998474121094,38.881992,39.050983
CSCO,2020-10-12,40.36000061035156,39.050983,39.279346000000004
CSCO,2020-10-13,39.810001373291016,39.279346000000004,39.490532
CSCO,2020-10-14,39.88999938964844,39.490532,39.653503
CSCO,2020-10-15,39.97000122070313,39.653503,39.771359999999994
CSCO,2020-10-16,40.15999984741211,39.771359999999994,39.86684
CSCO,2020-10-19,39.29999923706055,39.86684,39.887714
CSCO,2020-10-20,39.20000076293945,39.887714,39.829205
CSCO,2020-10-21,39.060001373291016,39.829205,39.71277
CSCO,2020-10-22,38.81999969482422,39.71277,39.556625
CSCO,2020-10-23,38.81999969482422,39.556625,39.390076
CSCO,2020-10-26,37.66999816894531,39.390076,39.156490000000005
CSCO,2020-10-27,36.86999893188477,39.156490000000005,38.81514
CSCO,2020-10-28,35.709999084472656,38.81514,38.331738
CSCO,2020-10-29,35.689998626708984,38.331738,37.775394
CSCO,2020-10-30,35.900001525878906,37.775394,37.251521999999994
CSCO,2020-11-02,35.900001525878906,37.251521999999994,36.820988
CSCO,2020-11-03,36.68000030517578,36.820988,36.555054
CSCO,2020-11-04,36.56999969482422,36.555054,36.433556
CSCO,2020-11-05,37.22999954223633,36.433556,36.453262
CSCO,2020-11-06,37.52999877929688,36.453262,36.588192
CSCO,2020-11-09,38.20000076293945,36.588192,36.829502000000005
CSCO,2020-11-10,38.72000122070313,36.829502000000005,37.160694
CSCO,2020-11-11,39.33000183105469,37.160694,37.566757
CSCO,2020-11-12,38.66999816894531,37.566757,37.94338
CSCO,2020-11-13,41.400001525878906,37.94338,38.4294
CSCO,2020-11-16,42.540000915527344,38.4294,39.092259999999996
CSCO,2020-11-17,41.88000106811523,39.092259999999996,39.797
CSCO,2020-11-18,41.319999694824226,39.797,40.38714
CSCO,2020-11-19,41.16999816894531,40.38714,40.798491999999996
CSCO,2020-11-20,40.97000122070313,40.798491999999996,41.031902
CSCO,2020-11-23,41.63999938964844,41.031902,41.18012
CSCO,2020-11-24,42.61000061035156,41.18012,41.362553000000005
CSCO,2020-11-25,42.5,41.362553000000005,41.58525
CSCO,2020-11-27,42.70000076293945,41.58525,41.82835
CSCO,2020-11-30,43.02000045776367,41.82835,42.082882
CSCO,2020-12-01,43.540000915527344,42.082882,42.36166
CSCO,2020-12-02,43.88999938964844,42.36166,42.666885
CSCO,2020-12-03,44.11000061035156,42.666885,42.983833000000004
CSCO,2020-12-04,44.38000106811523,42.983833000000004,43.299690000000005
CSCO,2020-12-07,44.349998474121094,43.299690000000005,43.586502
CSCO,2020-12-08,44.36999893188477,43.586502,43.825333
CSCO,2020-12-09,44.68999862670898,43.825333,44.032097
CSCO,2020-12-10,44.31999969482422,44.032097,44.183468
CSCO,2020-12-11,44.31999969482422,44.183468,44.277164
CSCO,2020-12-14,44.2400016784668,44.277164,44.320217
CSCO,2020-12-15,44.72000122070313,44.320217,44.362457
CSCO,2020-12-16,44.72000122070313,44.362457,44.4189
CSCO,2020-12-17,44.81999969482422,44.4189,44.490395
CSCO,2020-12-18,45.43999862670898,44.490395,44.609955
CSCO,2020-12-21,44.88000106811523,44.609955,44.726124
CSCO,2020-12-22,44.68999862670898,44.726124,44.797596
CSCO,2020-12-23,44.38000106811523,44.797596,44.800053000000005
CSCO,2020-12-24,44.54000091552735,44.800053000000005,44.760597
CSCO,2020-12-28,44.91999816894531,44.760597,44.73373
CSCO,2020-12-29,44.63999938964844,44.73373,44.71582
CSCO,2020-12-30,44.47999954223633,44.71582,44.689323
CSCO,2020-12-31,44.75,44.689323,44.671690000000005
CSCO,2021-01-04,43.959999084472656,44.671690000000005,44.613163
CSCO,2021-01-05,43.97999954223633,44.613163,44.51331
CSCO,2021-01-06,44.400001525878906,44.51331,44.425067999999996
CSCO,2021-01-07,44.959999084472656,44.425067999999996,44.40968
CSCO,2021-01-08,45.06000137329102,44.40968,44.470753
CSCO,2021-01-11,45.36000061035156,44.470753,44.597813
CSCO,2021-01-12,45.790000915527344,44.597813,44.7866
CSCO,2021-01-13,45.36000061035156,44.7866,44.97258
CSCO,2021-01-14,45.1500015258789,44.97258,45.105427
CSCO,2021-01-15,45.43000030517578,45.105427,45.198208
CSCO,2021-01-19,45.18999862670898,45.198208,45.248314
CSCO,2021-01-20,45.34000015258788,45.248314,45.274840000000005
CSCO,2021-01-21,45.11000061035156,45.274840000000005,45.27452
CSCO,2021-01-22,44.77000045776367,45.27452,
TRV,2020-04-22,101.79000091552734,103.62825,103.20791
TRV,2020-04-23,100.4499969482422,103.20791,102.73894
TRV,2020-04-24,100.81999969482422,102.73894,102.278755
TRV,2020-04-27,102.88999938964844,102.278755,102.02677
TRV,2020-04-28,104.29000091552734,102.02677,102.10149
TRV,2020-04-29,106.0,102.10149,102.54352
TRV,2020-04-30,101.20999908447266,102.54352,102.870674
TRV,2020-05-01,96.0500030517578,102.870674,102.55340600000001
TRV,2020-05-04,96.91000366210938,102.55340600000001,101.72089
TRV,2020-05-05,96.8499984741211,101.72089,100.674835
TRV,2020-05-06,93.29000091552734,100.674835,99.40896
TRV,2020-05-07,95.8000030517578,99.40896,98.24185
TRV,2020-05-08,97.33999633789062,98.24185,97.44978
TRV,2020-05-11,95.51000213623048,97.44978,96.91875999999999
TRV,2020-05-12,93.95999908447266,96.91875999999999,96.43358
TRV,2020-05-13,89.86000061035156,96.43358,95.65196999999999
TRV,2020-05-14,90.22000122070312,95.65196999999999,94.63989000000001
TRV,2020-05-15,90.30999755859376,94.63989000000001,93.5955
TRV,2020-05-18,95.3000030517578,93.5955,93.02515
TRV,2020-05-19,93.2699966430664,93.02515,92.8438
TRV,2020-05-20,95.54000091552734,92.8438,93.036964
TRV,2020-05-21,99.16999816894531,93.036964,93.72614
TRV,2020-05-22,100.0999984741211,93.72614,94.81215
TRV,2020-05-26,103.36000061035156,94.81215,96.27627
TRV,2020-05-27,106.81999969482422,96.27627,98.13578000000001
TRV,2020-05-28,107.58999633789062,98.13578000000001,100.19214000000001
TRV,2020-05-29,106.9800033569336,100.19214000000001,102.11884
TRV,2020-06-01,109.1500015258789,102.11884,103.867775
TRV,2020-06-02,111.0,103.867775,105.50567
TRV,2020-06-03,114.47000122070312,105.50567,107.22483999999999
TRV,2020-06-04,118.0,107.22483999999999,109.19218400000001
TRV,2020-06-05,124.36000061035156,109.19218400000001,111.68524
TRV,2020-06-08,128.0,111.68524,114.70360600000001
TRV,2020-06-09,125.41999816894531,114.70360600000001,117.66376000000001
TRV,2020-06-10,120.9800033569336,117.66376000000001,119.848854
TRV,2020-06-11,110.5500030517578,119.848854,120.393105
TRV,2020-06-12,113.33000183105469,120.393105,119.714005
TRV,2020-06-15,114.8499984741211,119.714005,118.56948
TRV,2020-06-16,116.1500015258789,118.56948,117.53474399999999
TRV,2020-06-17,114.81999969482422,117.53474399999999,116.71713000000001
TRV,2020-06-18,116.0500030517578,116.71713000000001,116.19492
TRV,2020-06-19,116.55999755859376,116.19492,115.96713999999999
TRV,2020-06-22,116.2300033569336,115.96713999999999,115.925835
TRV,2020-06-23,116.19000244140624,115.925835,115.971245
TRV,2020-06-24,112.86000061035156,115.971245,115.806946
TRV,2020-06-25,114.62000274658205,115.806946,115.53496000000001
TRV,2020-06-26,111.0,115.53496000000001,115.00907
TRV,2020-06-29,112.9000015258789,115.00907,114.42378000000001
TRV,2020-06-30,114.0500030517578,114.42378000000001,114.00108999999999
TRV,2020-07-01,112.5,114.00108999999999,113.67781000000001
TRV,2020-07-02,112.45999908447266,113.67781000000001,113.4052
TRV,2020-07-06,114.56999969482422,113.4052,113.32133
TRV,2020-07-07,112.4800033569336,113.32133,113.27653000000001
TRV,2020-07-08,113.18000030517577,113.27653000000001,113.247795
TRV,2020-07-09,110.04000091552734,113.247795,113.01073500000001
TRV,2020-07-10,113.83999633789062,113.01073500000001,112.83798
TRV,2020-07-13,114.23999786376952,112.83798,112.86233999999999
TRV,2020-07-14,118.5500030517578,112.86233999999999,113.35434
TRV,2020-07-15,119.13999938964844,113.35434,114.25941
TRV,2020-07-16,120.5,114.25941,115.4388
TRV,2020-07-17,119.16000366210938,115.4388,116.57791999999999
TRV,2020-07-20,118.7699966430664,116.57791999999999,117.4752
TRV,2020-07-21,120.41999816894531,117.4752,118.20748999999999
TRV,2020-07-22,122.23999786376952,118.20748999999999,118.94511000000001
TRV,2020-07-23,118.61000061035156,118.94511000000001,119.43545
TRV,2020-07-24,118.27999877929688,119.43545,119.598076
TRV,2020-07-27,116.62999725341795,119.598076,119.39735
TRV,2020-07-28,115.02999877929688,119.39735,118.84431000000001
TRV,2020-07-29,116.8499984741211,118.84431000000001,118.22723400000001
TRV,2020-07-30,115.93000030517578,118.22723400000001,117.65021000000002
TRV,2020-07-31,114.41999816894531,117.65021000000002,117.05491
TRV,2020-08-03,114.4000015258789,117.05491,116.460396
TRV,2020-08-04,113.0999984741211,116.460396,115.82723
TRV,2020-08-05,115.08000183105469,115.82723,115.33724
TRV,2020-08-06,113.73999786376952,115.33724,114.9528
TRV,2020-08-07,117.36000061035156,114.9528,114.89781
TRV,2020-08-10,119.12000274658205,114.89781,115.27745
TRV,2020-08-11,119.91999816894531,115.27745,116.00485
TRV,2020-08-12,118.86000061035156,116.00485,116.80263500000001
TRV,2020-08-13,119.2699966430664,116.80263500000001,117.524414
TRV,2020-08-14,118.5999984741211,117.524414,118.05986999999999
TRV,2020-08-17,115.91000366210938,118.05986999999999,118.21033999999999
TRV,2020-08-18,114.93000030517578,118.21033999999999,117.95513000000001
TRV,2020-08-19,113.1999969482422,117.95513000000001,117.32638500000002
TRV,2020-08-20,112.52999877929688,117.32638500000002,116.4556
TRV,2020-08-21,111.83000183105469,116.4556,115.47968999999999
TRV,2020-08-24,114.9000015258789,115.47968999999999,114.76088999999999
TRV,2020-08-25,115.62000274658205,114.76088999999999,114.44135
TRV,2020-08-26,113.54000091552736,114.44135,114.29695
TRV,2020-08-27,117.18000030517578,114.29695,114.44775
TRV,2020-08-28,115.88999938964844,114.44775,114.75353
TRV,2020-08-31,116.04000091552734,114.75353,115.09449
TRV,2020-09-01,114.69000244140624,115.09449,115.30450400000001
TRV,2020-09-02,117.4800033569336,115.30450400000001,115.554955
TRV,2020-09-03,115.3499984741211,115.554955,115.73721
TRV,2020-09-04,116.56999969482422,115.73721,115.89658
TRV,2020-09-08,113.73999786376952,115.89658,115.85247
TRV,2020-09-09,113.62999725341795,115.85247,115.59761
TRV,2020-09-10,111.8000030517578,115.59761,115.09753400000001
TRV,2020-09-11,113.40000152587886,115.09753400000001,114.5683
TRV,2020-09-14,114.45999908447266,114.5683,114.21273000000001
TRV,2020-09-15,112.1500015258789,114.21273000000001,113.89728000000001
TRV,2020-09-16,113.16999816894531,113.89728000000001,113.642296
TRV,2020-09-17,112.5999984741211,113.642296,113.42148
TRV,2020-09-18,111.61000061035156,113.42148,113.15865
TRV,2020-09-21,109.4499969482422,113.15865,112.70719
TRV,2020-09-22,109.25,112.70719,112.09743999999999
TRV,2020-09-23,107.48999786376952,112.09743999999999,111.31962
TRV,2020-09-24,107.81999969482422,111.31962,110.50148
TRV,2020-09-25,108.11000061035156,110.50148,109.78193
TRV,2020-09-28,110.22000122070312,109.78193,109.37217
TRV,2020-09-29,107.44000244140624,109.37217,109.0726
TRV,2020-09-30,108.19000244140624,109.0726,108.83616
TRV,2020-10-01,107.80999755859376,108.83616,108.62723000000001
TRV,2020-10-02,108.58000183105469,108.62723000000001,108.49611000000002
TRV,2020-10-05,111.91000366210938,108.49611000000002,108.68288999999999
TRV,2020-10-06,111.52999877929688,108.68288999999999,109.12872
TRV,2020-10-07,113.8000030517578,109.12872,109.84223
TRV,2020-10-08,115.62000274658205,109.84223,110.82117
TRV,2020-10-09,115.83000183105469,110.82117,111.92336
TRV,2020-10-12,116.54000091552734,111.92336,113.02901499999999
TRV,2020-10-13,112.88999938964842,113.02901499999999,113.76568999999999
TRV,2020-10-14,112.02999877929688,113.76568999999999,114.01153000000001
TRV,2020-10-15,112.63999938964844,114.01153000000001,113.92976000000002
TRV,2020-10-16,113.31999969482423,113.92976000000002,113.74761000000001
TRV,2020-10-19,111.83999633789062,113.74761000000001,113.47892
TRV,2020-10-20,118.11000061035156,113.47892,113.60496
TRV,2020-10-21,125.0,113.60496,114.649254
TRV,2020-10-22,126.13999938964844,114.649254,116.48128999999999
TRV,2020-10-23,125.97000122070312,116.48128999999999,118.62388
TRV,2020-10-26,121.54000091552734,118.62388,120.34596
TRV,2020-10-27,119.08999633789062,120.34596,121.25136
TRV,2020-10-28,121.5,121.25136,121.61071000000001
TRV,2020-10-29,122.45999908447266,121.61071000000001,121.76646399999998
TRV,2020-10-30,120.70999908447266,121.76646399999998,121.75873999999999
TRV,2020-11-02,123.91999816894531,121.75873999999999,121.86111000000001
TRV,2020-11-03,126.33999633789062,121.86111000000001,122.29828
TRV,2020-11-04,123.40000152587886,122.29828,122.78875
TRV,2020-11-05,127.51000213623048,122.78875,123.45333000000001
TRV,2020-11-06,127.0,123.45333000000001,124.213646
TRV,2020-11-09,134.27999877929688,124.213646,125.46046399999999
TRV,2020-11-10,136.36000061035156,125.46046399999999,127.24061
TRV,2020-11-11,134.96000671386722,127.24061,129.14981
TRV,2020-11-12,132.39999389648438,129.14981,130.68085
TRV,2020-11-13,134.6300048828125,130.68085,131.8437
TRV,2020-11-16,136.28999328613278,131.8437,132.82635
TRV,2020-11-17,135.03999328613278,132.82635,133.59799999999998
TRV,2020-11-18,134.3699951171875,133.59799999999998,134.10272
TRV,2020-11-19,133.8699951171875,134.10272,134.33754
TRV,2020-11-20,134.55000305175778,134.33754,134.42334
TRV,2020-11-23,134.6300048828125,134.42334,134.45221999999998
TRV,2020-11-24,136.38999938964844,134.45221999999998,134.59015
TRV,2020-11-25,136.02000427246094,134.59015,134.82092
TRV,2020-11-27,134.44000244140622,134.82092,134.97127
TRV,2020-11-30,129.64999389648438,134.97127,134.65811000000002
TRV,2020-12-01,133.41000366210938,134.65811000000002,134.1885
TRV,2020-12-02,134.03999328613278,134.1885,133.82613999999998
TRV,2020-12-03,135.08999633789062,133.82613999999998,133.71315
TRV,2020-12-04,136.16000366210938,133.71315,133.88742
TRV,2020-12-07,133.89999389648438,133.88742,134.09009
TRV,2020-12-08,135.25999450683594,134.09009,134.2961
TRV,2020-12-09,134.91000366210938,134.2961,134.47186000000002
TRV,2020-12-10,136.71000671386722,134.47186000000002,134.7302
TRV,2020-12-11,134.94999694824222,134.7302,134.9459
TRV,2020-12-14,133.99000549316406,134.9459,134.99767
TRV,2020-12-15,137.25999450683594,134.99767,135.12746
TRV,2020-12-16,137.44000244140622,135.12746,135.40918
TRV,2020-12-17,138.02999877929688,135.40918,135.82709
TRV,2020-12-18,138.86000061035156,135.82709,136.35522
TRV,2020-12-21,138.14999389648438,136.35522,136.86217
TRV,2020-12-22,136.47999572753906,136.86217,137.15555
TRV,2020-12-23,137.94999694824222,137.15555,137.32453999999998
TRV,2020-12-24,138.49000549316406,137.32453999999998,137.47958
TRV,2020-12-28,139.19000244140622,137.47958,137.69812
TRV,2020-12-29,138.35000610351562,137.69812,137.90678
TRV,2020-12-30,139.08000183105472,137.90678,138.11356999999998
TRV,2020-12-31,140.3699951171875,138.11356999999998,138.40196
TRV,2021-01-04,135.64999389648438,138.40196,138.42481999999998
TRV,2021-01-05,134.52999877929688,138.42481999999998,138.05614
TRV,2021-01-06,139.10000610351562,138.05614,137.74428
TRV,2021-01-07,139.07000732421878,137.74428,137.66217
TRV,2021-01-08,139.64999389648438,137.66217,137.81752
TRV,2021-01-11,137.42999267578122,137.81752,137.95915
TRV,2021-01-12,140.41999816894528,137.95915,138.19847
TRV,2021-01-13,142.25,138.19847,138.67075
TRV,2021-01-14,142.32000732421875,138.67075,139.31441999999998
TRV,2021-01-15,143.24000549316406,139.31441999999998,140.06184
TRV,2021-01-19,143.50999450683594,140.06184,140.82428000000002
TRV,2021-01-20,145.02000427246094,140.82428000000002,141.61996000000002
TRV,2021-01-21,148.72000122070312,141.61996000000002,142.6516
TRV,2021-01-22,145.83999633789062,142.6516,
IBM,2020-04-22,119.30999755859376,119.33838999999999,119.20352
IBM,2020-04-23,121.3499984741211,119.20352,119.26911000000001
IBM,2020-04-24,124.72000122070312,119.26911000000001,119.78176
IBM,2020-04-27,125.91999816894531,119.78176,120.71958000000001
IBM,2020-04-28,126.2699966430664,120.71958000000001,121.879585
IBM,2020-04-29,128.69000244140622,121.879585,123.205444
IBM,2020-04-30,125.55999755859376,123.205444,124.32001499999998
IBM,2020-05-01,121.87000274658205,124.32001499999998,124.817894
IBM,2020-05-04,121.68000030517578,124.817894,124.72553
IBM,2020-05-05,122.58000183105469,124.72553,124.33913000000001
IBM,2020-05-06,123.16999816894531,124.33913000000001,123.929695
IBM,2020-05-07,121.2300033569336,123.929695,123.477425
IBM,2020-05-08,122.98999786376952,123.477425,123.12892
IBM,2020-05-11,122.58999633789062,123.12892,122.90156
IBM,2020-05-12,120.26000213623048,122.90156,122.60477
IBM,2020-05-13,115.7300033569336,122.60477,121.89108999999999
IBM,2020-05-14,116.9499969482422,121.89108999999999,120.91776000000002
IBM,2020-05-15,116.9800033569336,120.91776000000002,119.9189
IBM,2020-05-18,121.55999755859376,119.9189,119.37353999999999
IBM,2020-05-19,120.29000091552734,119.37353999999999,119.2437
IBM,2020-05-20,121.37999725341795,119.2437,119.4377
IBM,2020-05-21,119.12000274658205,119.4377,119.64563999999999
IBM,2020-05-22,118.38999938964844,119.64563999999999,119.68918000000001
IBM,2020-05-26,121.76000213623048,119.68918000000001,119.810875
IBM,2020-05-27,125.54000091552736,119.810875,120.343254
IBM,2020-05-28,124.52999877929688,120.343254,121.150314
IBM,2020-05-29,124.9000015258789,121.150314,122.04188
IBM,2020-06-01,124.88999938964842,122.04188,122.86543
IBM,2020-06-02,126.0,122.86543,123.61896000000002
IBM,2020-06-03,129.05000305175778,123.61896000000002,124.49566999999999
IBM,2020-06-04,128.88999938964844,124.49566999999999,125.45263
IBM,2020-06-05,132.05999755859378,125.45263,126.59209399999999
IBM,2020-06-08,135.75,126.59209399999999,128.07385
IBM,2020-06-09,131.8699951171875,128.07385,129.46028
IBM,2020-06-10,129.8699951171875,129.46028,130.37354
IBM,2020-06-11,118.01000213623048,130.37354,129.9535
IBM,2020-06-12,121.91000366210938,129.9535,128.64719
IBM,2020-06-15,121.6500015258789,128.64719,127.03226000000001
IBM,2020-06-16,125.15000152587886,127.03226000000001,125.75446000000001
IBM,2020-06-17,124.15000152587886,125.75446000000001,124.92459
IBM,2020-06-18,124.16000366210938,124.92459,124.45776000000001
IBM,2020-06-19,122.47000122070312,124.45776000000001,124.11198999999999
IBM,2020-06-22,121.06999969482422,124.11198999999999,123.69044
IBM,2020-06-23,119.41000366210938,123.69044,123.07316599999999
IBM,2020-06-24,116.41999816894531,123.07316599999999,122.12433999999999
IBM,2020-06-25,119.02999877929688,122.12433999999999,121.1615
IBM,2020-06-26,117.19000244140624,121.1615,120.25148
IBM,2020-06-29,119.75,120.25148,119.62798000000001
IBM,2020-06-30,120.7699966430664,119.62798000000001,119.39548
IBM,2020-07-01,118.54000091552734,119.39548,119.30965400000001
IBM,2020-07-02,119.6999969482422,119.30965400000001,119.3156
IBM,2020-07-06,120.19000244140624,119.3156,119.41264
IBM,2020-07-07,117.58000183105469,119.41264,119.38283
IBM,2020-07-08,117.70999908447266,119.38283,119.19928999999999
IBM,2020-07-09,115.70999908447266,119.19928999999999,118.78696000000001
IBM,2020-07-10,118.3499984741211,118.78696000000001,118.410576
IBM,2020-07-13,119.1999969482422,118.410576,118.24642
IBM,2020-07-14,120.5999984741211,118.24642,118.384445
IBM,2020-07-15,123.0,118.384445,118.90843000000001
IBM,2020-07-16,124.01000213623048,118.90843000000001,119.7523
IBM,2020-07-17,125.11000061035156,119.7523,120.80078999999999
IBM,2020-07-20,126.37000274658205,120.80078999999999,121.96408000000001
IBM,2020-07-21,126.05999755859376,121.96408000000001,123.07467
IBM,2020-07-22,128.66999816894528,123.07467,124.19956
IBM,2020-07-23,127.33000183105469,124.19956,125.19431000000002
IBM,2020-07-24,125.79000091552734,125.19431000000002,125.86508
IBM,2020-07-27,126.20999908447266,125.86508,126.23711399999999
IBM,2020-07-28,124.47000122070312,126.23711399999999,126.27909
IBM,2020-07-29,125.31999969482422,126.27909,126.14223500000001
