stock,Date,Actual,Pred,Predlag
CSCO,2020-09-16,40.41999816894531,39.916367,39.87161
CSCO,2020-09-17,40.36999893188477,39.87161,39.90038
CSCO,2020-09-18,39.810001373291016,39.90038,39.495827
CSCO,2020-09-21,39.040000915527344,39.495827,38.904087
CSCO,2020-09-22,39.31999969482422,38.904087,38.999844
CSCO,2020-09-23,38.27999877929688,38.999844,38.213409999999996
CSCO,2020-09-24,37.849998474121094,38.213409999999996,37.78603
CSCO,2020-09-25,38.45000076293945,37.78603,38.0744
CSCO,2020-09-28,39.13000106811523,38.0744,38.626892
CSCO,2020-09-29,39.060001373291016,38.626892,38.640522
CSCO,2020-09-30,39.38999938964844,38.640522,38.966896000000006
CSCO,2020-10-01,38.79999923706055,38.966896000000006,38.56024
CSCO,2020-10-02,38.27000045776367,38.56024,38.15187
CSCO,2020-10-05,38.56999969482422,38.15187,38.282257
CSCO,2020-10-06,38.56999969482422,38.282257,38.261387
CSCO,2020-10-07,39.400001525878906,38.261387,38.95981
CSCO,2020-10-08,39.790000915527344,38.95981,39.378197
CSCO,2020-10-09,39.849998474121094,39.378197,39.551838000000004
CSCO,2020-10-12,40.36000061035156,39.551838000000004,40.085102
CSCO,2020-10-13,39.810001373291016,40.085102,39.744305
CSCO,2020-10-14,39.88999938964844,39.744305,39.846252
CSCO,2020-10-15,39.97000122070313,39.846252,39.919346000000004
CSCO,2020-10-16,40.15999984741211,39.919346000000004,40.098587
CSCO,2020-10-19,39.29999923706055,40.098587,39.49581
CSCO,2020-10-20,39.20000076293945,39.49581,39.350536
CSCO,2020-10-21,39.060001373291016,39.350536,39.158653
CSCO,2020-10-22,38.81999969482422,39.158653,38.91283
CSCO,2020-10-23,38.81999969482422,38.91283,38.834534000000005
CSCO,2020-10-26,37.66999816894531,38.834534000000005,37.986046
CSCO,2020-10-27,36.86999893188477,37.986046,37.291603
CSCO,2020-10-28,35.709999084472656,37.291603,36.3845
CSCO,2020-10-29,35.689998626708984,36.3845,36.0556
CSCO,2020-10-30,35.900001525878906,36.0556,35.96569
CSCO,2020-11-02,35.900001525878906,35.96569,35.822628
CSCO,2020-11-03,36.68000030517578,35.822628,36.24896
CSCO,2020-11-04,36.56999969482422,36.24896,36.117012
CSCO,2020-11-05,37.22999954223633,36.117012,36.544456
CSCO,2020-11-06,37.52999877929688,36.544456,36.769890000000004
CSCO,2020-11-09,38.20000076293945,36.769890000000004,37.344153999999996
CSCO,2020-11-10,38.72000122070313,37.344153999999996,37.861164
CSCO,2020-11-11,39.33000183105469,37.861164,38.511578
CSCO,2020-11-12,38.66999816894531,38.511578,38.103798
CSCO,2020-11-13,41.400001525878906,38.103798,40.75031
CSCO,2020-11-16,42.540000915527344,40.75031,42.034003999999996
CSCO,2020-11-17,41.88000106811523,42.034003999999996,41.78987
CSCO,2020-11-18,41.319999694824226,41.78987,41.576465999999996
CSCO,2020-11-19,41.16999816894531,41.576465999999996,41.48945
CSCO,2020-11-20,40.97000122070313,41.48945,41.349514
CSCO,2020-11-23,41.63999938964844,41.349514,41.908268
CSCO,2020-11-24,42.61000061035156,41.908268,42.79025
CSCO,2020-11-25,42.5,42.79025,42.86306
CSCO,2020-11-27,42.70000076293945,42.86306,43.183174
CSCO,2020-11-30,43.02000045776367,43.183174,43.509514
CSCO,2020-12-01,43.540000915527344,43.509514,44.00313
CSCO,2020-12-02,43.88999938964844,44.00313,44.366287
CSCO,2020-12-03,44.11000061035156,44.366287,44.636340000000004
CSCO,2020-12-04,44.38000106811523,44.636340000000004,44.91486
CSCO,2020-12-07,44.349998474121094,44.91486,44.947205
CSCO,2020-12-08,44.36999893188477,44.947205,44.994854
CSCO,2020-12-09,44.68999862670898,44.994854,45.218956
CSCO,2020-12-10,44.31999969482422,45.218956,44.951576
CSCO,2020-12-11,44.31999969482422,44.951576,44.940643
CSCO,2020-12-14,44.2400016784668,44.940643,44.806126
CSCO,2020-12-15,44.72000122070313,44.806126,45.106888
CSCO,2020-12-16,44.72000122070313,45.106888,45.082573
CSCO,2020-12-17,44.81999969482422,45.082573,45.178047
CSCO,2020-12-18,45.43999862670898,45.178047,45.61405
CSCO,2020-12-21,44.88000106811523,45.61405,45.255990000000004
CSCO,2020-12-22,44.68999862670898,45.255990000000004,45.145695
CSCO,2020-12-23,44.38000106811523,45.145695,44.821964
CSCO,2020-12-24,44.54000091552735,44.821964,44.851326
CSCO,2020-12-28,44.91999816894531,44.851326,45.046265000000005
CSCO,2020-12-29,44.63999938964844,45.046265000000005,44.838108
CSCO,2020-12-30,44.47999954223633,44.838108,44.72039
CSCO,2020-12-31,44.75,44.72039,44.859413
CSCO,2021-01-04,43.959999084472656,44.859413,44.255767999999996
CSCO,2021-01-05,43.97999954223633,44.255767999999996,44.213535
CSCO,2021-01-06,44.400001525878906,44.213535,44.399592999999996
CSCO,2021-01-07,44.959999084472656,44.399592999999996,44.81146
CSCO,2021-01-08,45.06000137329102,44.81146,44.955845000000004
CSCO,2021-01-11,45.36000061035156,44.955845000000004,45.277029999999996
CSCO,2021-01-12,45.790000915527344,45.277029999999996,45.662735
CSCO,2021-01-13,45.36000061035156,45.662735,45.45418
CSCO,2021-01-14,45.1500015258789,45.45418,45.364959999999996
CSCO,2021-01-15,45.43000030517578,45.364959999999996,45.522964
CSCO,2021-01-19,45.18999862670898,45.522964,45.337955
CSCO,2021-01-20,45.34000015258788,45.337955,45.460033
CSCO,2021-01-21,45.11000061035156,45.460033,45.273247
CSCO,2021-01-22,44.77000045776367,45.273247,
TRV,2020-04-22,101.79000091552734,103.00404,102.827034
TRV,2020-04-23,100.4499969482422,102.827034,101.740135
TRV,2020-04-24,100.81999969482422,101.740135,101.71082
TRV,2020-04-27,102.88999938964844,101.71082,103.06368
TRV,2020-04-28,104.29000091552734,103.06368,104.21522
TRV,2020-04-29,106.0,104.21522,105.711266
TRV,2020-04-30,101.20999908447266,105.711266,102.37184
TRV,2020-05-01,96.0500030517578,102.37184,98.600044
TRV,2020-05-04,96.91000366210938,98.600044,97.8951
TRV,2020-05-05,96.8499984741211,97.8951,97.12191
TRV,2020-05-06,93.29000091552734,97.12191,94.36462399999999
TRV,2020-05-07,95.8000030517578,94.36462399999999,95.15305
TRV,2020-05-08,97.33999633789062,95.15305,95.941475
TRV,2020-05-11,95.51000213623048,95.941475,94.47983
TRV,2020-05-12,93.95999908447266,94.47983,93.02318000000001
TRV,2020-05-13,89.86000061035156,93.02318000000001,90.08094
TRV,2020-05-14,90.22000122070312,90.08094,89.50763
TRV,2020-05-15,90.30999755859376,89.50763,89.12628000000001
TRV,2020-05-18,95.3000030517578,89.12628000000001,92.49996
TRV,2020-05-19,93.2699966430664,92.49996,91.21297
TRV,2020-05-20,95.54000091552734,91.21297,92.68146
TRV,2020-05-21,99.16999816894531,92.68146,95.756485
TRV,2020-05-22,100.0999984741211,95.756485,96.94193
TRV,2020-05-26,103.36000061035156,96.94193,100.18674
TRV,2020-05-27,106.81999969482422,100.18674,103.965385
TRV,2020-05-28,107.58999633789062,103.965385,105.44688000000001
TRV,2020-05-29,106.9800033569336,105.44688000000001,105.66436999999999
TRV,2020-06-01,109.1500015258789,105.66436999999999,108.02243
TRV,2020-06-02,111.0,108.02243,110.20586000000002
TRV,2020-06-03,114.47000122070312,110.20586000000002,114.010506
TRV,2020-06-04,118.0,114.010506,117.94808
TRV,2020-06-05,124.36000061035156,117.94808,124.384285
TRV,2020-06-08,128.0,124.384285,128.26385
TRV,2020-06-09,125.41999816894531,128.26385,127.48487
TRV,2020-06-10,120.9800033569336,127.48487,124.94519
TRV,2020-06-11,110.5500030517578,124.94519,118.15346000000001
TRV,2020-06-12,113.33000183105469,118.15346000000001,118.379135
TRV,2020-06-15,114.8499984741211,118.379135,118.34382
TRV,2020-06-16,116.1500015258789,118.34382,118.97661000000001
TRV,2020-06-17,114.81999969482422,118.97661000000001,117.8027
TRV,2020-06-18,116.0500030517578,117.8027,118.43683
TRV,2020-06-19,116.55999755859376,118.43683,118.51955
TRV,2020-06-22,116.2300033569336,118.51955,118.083626
TRV,2020-06-23,116.19000244140624,118.083626,117.76274
TRV,2020-06-24,112.86000061035156,117.76274,114.92143999999999
TRV,2020-06-25,114.62000274658205,114.92143999999999,115.53993
TRV,2020-06-26,111.0,115.53993,112.23857
TRV,2020-06-29,112.9000015258789,112.23857,112.96441000000002
TRV,2020-06-30,114.0500030517578,112.96441000000002,113.28075
TRV,2020-07-01,112.5,113.28075,111.88453
TRV,2020-07-02,112.45999908447266,111.88453,111.57021
TRV,2020-07-06,114.56999969482422,111.57021,113.00305
TRV,2020-07-07,112.4800033569336,113.00305,111.32265
TRV,2020-07-08,113.18000030517577,111.32265,111.83361000000001
TRV,2020-07-09,110.04000091552734,111.83361000000001,109.24994
TRV,2020-07-10,113.83999633789062,109.24994,112.1075
TRV,2020-07-13,114.23999786376952,112.1075,112.46068600000001
TRV,2020-07-14,118.5500030517578,112.46068600000001,116.68465400000001
TRV,2020-07-15,119.13999938964844,116.68465400000001,117.73265
TRV,2020-07-16,120.5,117.73265,119.69890600000001
TRV,2020-07-17,119.16000366210938,119.69890600000001,119.12487
TRV,2020-07-20,118.7699966430664,119.12487,119.20464
TRV,2020-07-21,120.41999816894531,119.20464,120.62453000000001
TRV,2020-07-22,122.23999786376952,120.62453000000001,122.32394
TRV,2020-07-23,118.61000061035156,122.32394,119.939255
TRV,2020-07-24,118.27999877929688,119.939255,119.786285
TRV,2020-07-27,116.62999725341795,119.786285,118.187454
TRV,2020-07-28,115.02999877929688,118.187454,116.698044
TRV,2020-07-29,116.8499984741211,116.698044,117.63212
TRV,2020-07-30,115.93000030517578,117.63212,116.706245
TRV,2020-07-31,114.41999816894531,116.706245,115.44261000000002
TRV,2020-08-03,114.4000015258789,115.44261000000002,115.05450400000001
TRV,2020-08-04,113.0999984741211,115.05450400000001,113.69843999999999
TRV,2020-08-05,115.08000183105469,113.69843999999999,114.90603999999999
TRV,2020-08-06,113.73999786376952,114.90603999999999,113.66385
TRV,2020-08-07,117.36000061035156,113.66385,116.5714
TRV,2020-08-10,119.12000274658205,116.5714,118.12710600000001
TRV,2020-08-11,119.91999816894531,118.12710600000001,119.25818000000001
TRV,2020-08-12,118.86000061035156,119.25818000000001,118.76128
TRV,2020-08-13,119.2699966430664,118.76128,119.25821
TRV,2020-08-14,118.5999984741211,119.25821,118.70516
TRV,2020-08-17,115.91000366210938,118.70516,116.61608999999999
TRV,2020-08-18,114.93000030517578,116.61608999999999,115.5169
TRV,2020-08-19,113.1999969482422,115.5169,113.70448999999999
TRV,2020-08-20,112.52999877929688,113.70448999999999,112.69241000000001
TRV,2020-08-21,111.83000183105469,112.69241000000001,111.67768000000001
TRV,2020-08-24,114.9000015258789,111.67768000000001,113.83138999999998
TRV,2020-08-25,115.62000274658205,113.83138999999998,114.483574
TRV,2020-08-26,113.54000091552736,114.483574,113.11231000000001
TRV,2020-08-27,117.18000030517578,113.11231000000001,116.17786399999999
TRV,2020-08-28,115.88999938964844,116.17786399999999,115.26333999999999
TRV,2020-08-31,116.04000091552734,115.26333999999999,115.6955
TRV,2020-09-01,114.69000244140624,115.6955,114.609024
TRV,2020-09-02,117.4800033569336,114.609024,116.87791999999999
TRV,2020-09-03,115.3499984741211,116.87791999999999,115.26122
TRV,2020-09-04,116.56999969482422,115.26122,116.38462
TRV,2020-09-08,113.73999786376952,116.38462,114.12226000000001
TRV,2020-09-09,113.62999725341795,114.12226000000001,113.88443000000001
TRV,2020-09-10,111.8000030517578,113.88443000000001,112.14483999999999
TRV,2020-09-11,113.40000152587886,112.14483999999999,113.085205
TRV,2020-09-14,114.45999908447266,113.085205,113.80586000000001
TRV,2020-09-15,112.1500015258789,113.80586000000001,112.120705
TRV,2020-09-16,113.16999816894531,112.120705,112.82019
TRV,2020-09-17,112.5999984741211,112.82019,112.22313999999999
TRV,2020-09-18,111.61000061035156,112.22313999999999,111.39397
TRV,2020-09-21,109.4499969482422,111.39397,109.538055
TRV,2020-09-22,109.25,109.538055,108.95318
TRV,2020-09-23,107.48999786376952,108.95318,107.2302
TRV,2020-09-24,107.81999969482422,107.2302,107.04521000000001
TRV,2020-09-25,108.11000061035156,107.04521000000001,106.95571000000001
TRV,2020-09-28,110.22000122070312,106.95571000000001,108.57954
TRV,2020-09-29,107.44000244140624,108.57954,106.51028000000001
TRV,2020-09-30,108.19000244140624,106.51028000000001,106.97408
TRV,2020-10-01,107.80999755859376,106.97408,106.51031499999999
TRV,2020-10-02,108.58000183105469,106.51031499999999,107.0928
TRV,2020-10-05,111.91000366210938,107.0928,110.02631000000001
TRV,2020-10-06,111.52999877929688,110.02631000000001,110.09281999999999
TRV,2020-10-07,113.8000030517578,110.09281999999999,112.48503000000001
TRV,2020-10-08,115.62000274658205,112.48503000000001,114.462944
TRV,2020-10-09,115.83000183105469,114.462944,115.21713999999999
TRV,2020-10-12,116.54000091552734,115.21713999999999,116.30572
TRV,2020-10-13,112.88999938964842,116.30572,113.78915
TRV,2020-10-14,112.02999877929688,113.78915,113.0545
TRV,2020-10-15,112.63999938964844,113.0545,113.15145
TRV,2020-10-16,113.31999969482423,113.15145,113.57668999999999
TRV,2020-10-19,111.83999633789062,113.57668999999999,112.45100000000001
TRV,2020-10-20,118.11000061035156,112.45100000000001,117.67818500000001
TRV,2020-10-21,125.0,117.67818500000001,123.95638000000001
TRV,2020-10-22,126.13999938964844,123.95638000000001,125.94905
TRV,2020-10-23,125.97000122070312,125.94905,126.98053
TRV,2020-10-26,121.54000091552734,126.98053,124.16448999999999
TRV,2020-10-27,119.08999633789062,124.16448999999999,122.26965
TRV,2020-10-28,121.5,122.26965,123.382645
TRV,2020-10-29,122.45999908447266,123.382645,123.77038600000002
TRV,2020-10-30,120.70999908447266,123.77038600000002,122.50865
TRV,2020-11-02,123.91999816894531,122.50865,124.90931
TRV,2020-11-03,126.33999633789062,124.90931,126.7506
TRV,2020-11-04,123.40000152587886,126.7506,125.01923000000001
TRV,2020-11-05,127.51000213623048,125.01923000000001,128.3511
TRV,2020-11-06,127.0,128.3511,127.93255
TRV,2020-11-09,134.27999877929688,127.93255,133.53484
TRV,2020-11-10,136.36000061035156,133.53484,135.53398
TRV,2020-11-11,134.96000671386722,135.53398,135.72003
TRV,2020-11-12,132.39999389648438,135.72003,134.43105
TRV,2020-11-13,134.6300048828125,134.43105,135.85815
TRV,2020-11-16,136.28999328613278,135.85815,136.74562
TRV,2020-11-17,135.03999328613278,136.74562,136.2591
TRV,2020-11-18,134.3699951171875,136.2591,135.95972
TRV,2020-11-19,133.8699951171875,135.95972,135.49583
TRV,2020-11-20,134.55000305175778,135.49583,135.82324
TRV,2020-11-23,134.6300048828125,135.82324,135.81511
TRV,2020-11-24,136.38999938964844,135.81511,136.98946
TRV,2020-11-25,136.02000427246094,136.98946,136.93091
TRV,2020-11-27,134.44000244140622,136.93091,136.13756999999998
TRV,2020-11-30,129.64999389648438,136.13756999999998,132.90114
TRV,2020-12-01,133.41000366210938,132.90114,134.84062
TRV,2020-12-02,134.03999328613278,134.84062,134.72916999999998
TRV,2020-12-03,135.08999633789062,134.72916999999998,135.66286000000002
TRV,2020-12-04,136.16000366210938,135.66286000000002,136.44975
TRV,2020-12-07,133.89999389648438,136.44975,135.2539
TRV,2020-12-08,135.25999450683594,135.2539,136.1415
TRV,2020-12-09,134.91000366210938,136.1415,135.70667
TRV,2020-12-10,136.71000671386722,135.70667,136.923
TRV,2020-12-11,134.94999694824222,136.923,135.82211
TRV,2020-12-14,133.99000549316406,135.82211,135.2578
TRV,2020-12-15,137.25999450683594,135.2578,137.01418
TRV,2020-12-16,137.44000244140622,137.01418,137.24187
TRV,2020-12-17,138.02999877929688,137.24187,137.96521
TRV,2020-12-18,138.86000061035156,137.96521,138.6216
TRV,2020-12-21,138.14999389648438,138.6216,138.43402
TRV,2020-12-22,136.47999572753906,138.43402,137.48233000000002
TRV,2020-12-23,137.94999694824222,137.48233000000002,138.23291
TRV,2020-12-24,138.49000549316406,138.23291,138.4497
TRV,2020-12-28,139.19000244140622,138.4497,139.05313
TRV,2020-12-29,138.35000610351562,139.05313,138.69705
TRV,2020-12-30,139.08000183105472,138.69705,139.22263
TRV,2020-12-31,140.3699951171875,139.22263,139.98344
TRV,2021-01-04,135.64999389648438,139.98344,137.375
TRV,2021-01-05,134.52999877929688,137.375,136.52861000000001
TRV,2021-01-06,139.10000610351562,136.52861000000001,138.53624
TRV,2021-01-07,139.07000732421878,138.53624,138.75894
TRV,2021-01-08,139.64999389648438,138.75894,139.5051
TRV,2021-01-11,137.42999267578122,139.5051,138.3623
TRV,2021-01-12,140.41999816894528,138.3623,140.10207
TRV,2021-01-13,142.25,140.10207,141.18732
TRV,2021-01-14,142.32000732421875,141.18732,141.79718
TRV,2021-01-15,143.24000549316406,141.79718,142.56816
TRV,2021-01-19,143.50999450683594,142.56816,142.99658
TRV,2021-01-20,145.02000427246094,142.99658,143.93791000000002
TRV,2021-01-21,148.72000122070312,143.93791000000002,145.73578
TRV,2021-01-22,145.83999633789062,145.73578,
IBM,2020-04-22,119.30999755859376,119.45031999999999,121.05623999999999
IBM,2020-04-23,121.3499984741211,121.05623999999999,122.60762
IBM,2020-04-24,124.72000122070312,122.60762,125.65488
IBM,2020-04-27,125.91999816894531,125.65488,127.04739
IBM,2020-04-28,126.2699966430664,127.04739,127.75013
IBM,2020-04-29,128.69000244140622,127.75013,129.9546
IBM,2020-04-30,125.55999755859376,129.9546,127.74658000000001
IBM,2020-05-01,121.87000274658205,127.74658000000001,125.00296000000002
IBM,2020-05-04,121.68000030517578,125.00296000000002,123.9814
IBM,2020-05-05,122.58000183105469,123.9814,123.90578000000001
IBM,2020-05-06,123.16999816894531,123.90578000000001,123.92969
IBM,2020-05-07,121.2300033569336,123.92969,122.21465
IBM,2020-05-08,122.98999786376952,122.21465,123.17979
IBM,2020-05-11,122.58999633789062,123.17979,122.57854499999999
IBM,2020-05-12,120.26000213623048,122.57854499999999,120.66176599999999
IBM,2020-05-13,115.7300033569336,120.66176599999999,117.06671000000001
IBM,2020-05-14,116.9499969482422,117.06671000000001,116.89865
IBM,2020-05-15,116.9800033569336,116.89865,116.26397
IBM,2020-05-18,121.55999755859376,116.26397,119.76778
IBM,2020-05-19,120.29000091552734,119.76778,118.85665
IBM,2020-05-20,121.37999725341795,118.85665,119.92228
IBM,2020-05-21,119.12000274658205,119.92228,118.14972
IBM,2020-05-22,118.38999938964844,118.14972,117.44108600000001
IBM,2020-05-26,121.76000213623048,117.44108600000001,119.99623999999999
IBM,2020-05-27,125.54000091552736,119.99623999999999,123.60735
IBM,2020-05-28,124.52999877929688,123.60735,123.32831000000002
IBM,2020-05-29,124.9000015258789,123.32831000000002,124.18097
IBM,2020-06-01,124.88999938964842,124.18097,124.39133000000001
IBM,2020-06-02,126.0,124.39133000000001,125.57218
IBM,2020-06-03,129.05000305175778,125.57218,128.46509
IBM,2020-06-04,128.88999938964844,128.46509,128.81508
IBM,2020-06-05,132.05999755859378,128.81508,132.0568
IBM,2020-06-08,135.75,132.0568,135.53003999999999
IBM,2020-06-09,131.8699951171875,135.53003999999999,133.3169
IBM,2020-06-10,129.8699951171875,133.3169,132.2801
IBM,2020-06-11,118.01000213623048,132.2801,124.810814
IBM,2020-06-12,121.91000366210938,124.810814,125.37710600000001
IBM,2020-06-15,121.6500015258789,125.37710600000001,123.95647
IBM,2020-06-16,125.15000152587886,123.95647,126.11851999999999
IBM,2020-06-17,124.15000152587886,126.11851999999999,125.167625
IBM,2020-06-18,124.16000366210938,125.167625,125.08208
IBM,2020-06-19,122.47000122070312,125.08208,123.49989
IBM,2020-06-22,121.06999969482422,123.49989,122.00368
IBM,2020-06-23,119.41000366210938,122.00368,120.13656
IBM,2020-06-24,116.41999816894531,120.13656,117.30773
IBM,2020-06-25,119.02999877929688,117.30773,118.30197
IBM,2020-06-26,117.19000244140624,118.30197,116.44216000000002
IBM,2020-06-29,119.75,116.44216000000002,118.06695
IBM,2020-06-30,120.7699966430664,118.06695,118.76642
IBM,2020-07-01,118.54000091552734,118.76642,117.08352
IBM,2020-07-02,119.6999969482422,117.08352,117.85541
IBM,2020-07-06,120.19000244140624,117.85541,118.16837
IBM,2020-07-07,117.58000183105469,118.16837,116.2273
IBM,2020-07-08,117.70999908447266,116.2273,116.13531499999999
IBM,2020-07-09,115.70999908447266,116.13531499999999,114.45063999999999
IBM,2020-07-10,118.3499984741211,114.45063999999999,116.34213999999999
IBM,2020-07-13,119.1999969482422,116.34213999999999,117.18445600000001
IBM,2020-07-14,120.5999984741211,117.18445600000001,118.722374
IBM,2020-07-15,123.0,118.722374,121.24982
IBM,2020-07-16,124.01000213623048,121.24982,122.70036999999999
IBM,2020-07-17,125.11000061035156,122.70036999999999,124.25992
IBM,2020-07-20,126.37000274658205,124.25992,125.86746000000001
IBM,2020-07-21,126.05999755859376,125.86746000000001,126.10873000000001
IBM,2020-07-22,128.66999816894528,126.10873000000001,128.73036000000002
IBM,2020-07-23,127.33000183105469,128.73036000000002,128.00745
IBM,2020-07-24,125.79000091552734,128.00745,127.16743500000001
IBM,2020-07-27,126.20999908447266,127.16743500000001,127.417854
IBM,2020-07-28,124.47000122070312,127.417854,126.00707
IBM,2020-07-29,125.31999969482422,126.00707,126.50325
IBM,2020-07-30,122.9000015258789,126.50325,124.51248999999999
