stock,Actual,pred,PredLag
,53.22577,53.22577,53.363068
,53.363068,53.363068,53.55259
,53.55259,53.55259,53.784798
,53.784798,53.784798,53.881176
,53.881176,53.881176,53.773544
,53.773544,53.773544,53.40475
,53.40475,53.40475,52.829433
,52.829433,52.829433,52.257828
,52.257828,52.257828,51.740616
,51.740616,51.740616,51.296158
,51.296158,51.296158,50.939476
,50.939476,50.939476,50.60613
,50.60613,50.60613,50.250328
,50.250328,50.250328,49.87843
,49.87843,49.87843,49.53919
,49.53919,49.53919,49.282593
,49.282593,49.282593,
