stock,Actual,pred,PredLag
,221.66792,221.66792,218.75664
,218.75664,218.75664,215.75017
,215.75017,215.75017,212.88153
,212.88153,212.88153,210.4646
,210.4646,210.4646,208.86113
,208.86113,208.86113,207.77187
,207.77187,207.77187,206.82553
,206.82553,206.82553,205.74838
,205.74838,205.74838,204.73322
,204.73322,204.73322,204.26216
,204.26216,204.26216,203.87642
,203.87642,203.87642,203.56166
,203.56166,203.56166,203.66536
,203.66536,203.66536,204.2859
,204.2859,204.2859,205.0734
,205.0734,205.0734,205.99965
,205.99965,205.99965,207.11446
,207.11446,207.11446,207.8577
,207.8577,207.8577,208.38371
,208.38371,208.38371,208.5025
,208.5025,208.5025,208.53415
,208.53415,208.53415,208.68571
,208.68571,208.68571,209.33025
,209.33025,209.33025,210.77682
,210.77682,210.77682,212.85461
,212.85461,212.85461,214.99054
,214.99054,214.99054,216.73174
,216.73174,216.73174,217.9524
,217.9524,217.9524,218.33607
,218.33607,218.33607,218.04907
,218.04907,218.04907,217.41972
,217.41972,217.41972,216.71964
,216.71964,216.71964,216.19424
,216.19424,216.19424,215.4662
,215.4662,215.4662,214.72202
,214.72202,214.72202,213.3692
,213.3692,213.3692,211.61623
,211.61623,211.61623,209.67126
,209.67126,209.67126,207.78792
,207.78792,207.78792,206.44781
,206.44781,206.44781,206.42897
,206.42897,206.42897,208.04129
,208.04129,208.04129,210.73663
,210.73663,210.73663,213.3812
,213.3812,213.3812,214.90715
,214.90715,214.90715,215.63614
,215.63614,215.63614,215.88008
,215.88008,215.88008,215.94841
,215.94841,215.94841,216.03752
,216.03752,216.03752,215.9932
,215.9932,215.9932,215.5566
,215.5566,215.5566,214.8945
,214.8945,214.8945,214.06133
,214.06133,214.06133,213.16154
,213.16154,213.16154,212.57831
,212.57831,212.57831,212.3844
,212.3844,212.3844,212.56577
,212.56577,212.56577,212.89699
,212.89699,212.89699,213.3744
,213.3744,213.3744,213.87042
,213.87042,213.87042,214.2184
,214.2184,214.2184,214.39703
,214.39703,214.39703,214.44615
,214.44615,214.44615,214.54054
,214.54054,214.54054,214.42538
,214.42538,214.42538,213.98325
,213.98325,213.98325,213.51625
,213.51625,213.51625,213.24883
,213.24883,213.24883,213.19388
,213.19388,213.19388,213.63794
,213.63794,213.63794,214.50114
,214.50114,214.50114,215.48175
,215.48175,215.48175,216.6465
,216.6465,216.6465,217.99013
,217.99013,217.99013,219.14961
,219.14961,219.14961,220.09106
,220.09106,220.09106,220.98262
,220.98262,220.98262,221.78413
,221.78413,221.78413,222.27075
,222.27075,222.27075,222.48201
,222.48201,222.48201,222.18983
,222.18983,222.18983,221.50702
,221.50702,221.50702,220.26814
,220.26814,220.26814,219.09673
,219.09673,219.09673,218.3846
,218.3846,218.3846,217.9893
,217.9893,217.9893,217.58096
,217.58096,217.58096,217.17955
,217.17955,217.17955,216.60626
,216.60626,216.60626,215.86497
,215.86497,215.86497,215.3406
,215.3406,215.3406,215.69281
,215.69281,215.69281,216.8734
,216.8734,216.8734,
